ID,TARGET
8137,18
7656,17
36232,69
33700,84
61724,98
52253,29
25558,57
63518,124
2798,6
56033,116
59164,131
44007,97
37895,84
63712,63
47339,105
3589,48
11917,24
40638,123
27762,58
10841,24
45293,103
35965,116
48120,34
8759,5
66544,59
64190,138
13046,28
65841,46
39158,87
4566,11
54498,122
63361,140
49333,66
67783,62
24222,22
12298,21
16523,36
63633,141
58990,131
6783,15
252,0
43401,119
994,25
61,0
61554,137
58922,130
64043,139
67796,102
10092,22
40227,89
46773,6
50949,113
27043,25
40800,98
20922,60
48605,36
26041,50
22599,53
52713,115
43962,97
7382,21
54313,120
17773,38
50309,111
54301,17
60473,108
40244,89
4396,5
32241,122
65451,62
54487,7
68357,35
48614,108
44108,103
6018,54
56950,126
2552,6
36175,80
26553,15
2800,6
10030,16
67850,57
51914,115
13623,30
3899,8
31495,116
41619,92
29618,62
55599,123
7838,17
53824,119
36541,81
47009,104
26928,48
32695,72
26989,52
61165,118
61534,136
21735,51
64697,15
1807,4
5070,2
15242,33
36531,73
60248,2
68115,114
50284,111
45892,109
18375,40
49804,48
54048,123
34205,76
9321,20
14423,98
13353,29
52791,117
8810,19
59220,131
7909,17
44584,99
18122,40
17761,37
22831,50
17010,37
4060,27
41847,92
66587,48
17099,37
30414,67
39538,87
49940,60
29462,65
65053,59
5431,4
56052,124
28736,55
16239,36
13444,29
68386,64
43760,97
51426,114
10654,48
47317,105
55969,124
38082,84
18433,103
25214,63
40820,92
54088,120
31205,69
4993,11
27821,9
23742,8
27226,60
41030,91
54748,121
49529,110
38532,1
66591,146
14416,40
53166,10
1488,20
4398,9
38727,77
65247,57
66009,57
28189,55
19621,43
59003,135
61454,34
3176,7
1718,3
56003,124
8871,19
47392,105
33115,81
66151,119
30157,67
22253,0
38332,85
28946,76
17633,108
39169,87
27103,58
63764,141
13761,30
21701,7
51944,115
15192,33
55770,123
67030,104
9680,0
20160,108
36343,85
33386,74
1571,20
54966,100
51124,20
21043,57
18004,112
18220,48
28703,20
46751,112
18520,41
52750,35
36753,81
34160,75
52186,115
58160,120
9556,21
28837,72
12154,25
6542,14
48881,114
40178,93
8853,6
54940,122
47875,106
25555,124
3594,6
61881,83
4578,10
31144,77
43858,33
48501,107
65065,35
55540,123
23978,5
37225,61
49247,66
48107,106
41974,94
59156,131
42166,118
42118,93
14092,31
15042,125
6094,59
36859,119
37598,83
35523,78
44412,58
22453,49
17312,38
49279,66
46862,104
50565,118
41710,92
32023,71
66939,148
52639,116
5870,13
53856,119
55097,39
26338,51
34728,77
60304,135
37924,84
41069,91
62085,128
10505,23
39931,95
49462,109
10720,23
59367,131
65872,61
39285,87
50177,111
54015,36
56964,126
8520,18
46921,124
56382,126
28527,48
41960,93
47554,105
63845,141
62315,38
8584,19
3536,7
23402,12
8385,18
26036,29
2946,20
53947,119
19158,55
44272,62
54423,56
43848,125
60741,28
63603,45
43030,88
65569,68
33327,74
31808,56
7106,21
40469,89
46427,105
44135,114
23634,8
16415,36
21372,47
31123,77
15063,33
52752,114
28960,64
66259,135
40754,90
60143,133
42733,44
13322,10
54568,7
4019,2
48837,108
31613,124
1331,113
9048,4
50802,112
42911,95
30569,84
54587,1
52026,117
34048,75
37083,44
40352,89
34317,68
50076,111
28003,130
22211,65
5433,12
51404,114
61237,137
20531,45
2485,3
65319,6
25252,132
62895,128
39883,88
31696,63
27636,48
10897,50
5380,2
26702,58
32116,71
39377,87
2611,63
32923,73
49574,116
6223,17
20268,37
6827,54
22432,28
36605,14
41299,91
3532,25
26692,23
24112,53
52628,11
18711,41
34194,75
13780,30
43086,93
7905,26
47378,129
43272,99
15792,35
43419,115
41570,92
68242,149
45315,100
3930,14
33452,74
4189,7
62172,138
64575,139
36890,81
53117,119
35752,87
26685,61
45391,63
56664,113
34364,50
23135,25
40756,90
45844,101
30501,74
5063,21
13293,29
21598,43
41347,91
67668,145
64436,63
52116,117
67512,74
60645,58
43896,126
5252,27
67623,138
12723,28
29223,76
805,20
31395,80
65266,75
55888,124
53029,53
25431,56
6478,58
35471,48
5618,12
59357,131
52380,1
38381,85
40069,89
20159,54
55575,8
42676,64
28803,124
31267,77
20495,45
57176,57
28348,50
28294,60
46047,70
12536,27
18118,32
1165,2
66861,146
32269,84
40564,90
24276,11
60973,135
60908,135
37867,76
63713,106
53809,119
17712,36
64970,146
32385,71
3200,27
52828,117
63592,141
50209,111
38386,85
61647,136
27452,61
25451,58
46387,24
27027,52
52675,61
26447,60
12893,4
2207,4
41053,91
10601,122
67696,131
1969,4
26326,14
32381,71
2177,4
3608,8
55464,123
7556,2
228,20
3804,8
67959,87
33498,74
66652,148
43091,95
38934,127
5835,4
16382,42
17424,43
17143,38
43399,67
50715,123
9180,20
10167,22
32334,23
47515,105
36185,68
64441,143
58824,122
25659,61
18754,41
47710,83
59180,135
28416,7
47348,105
56428,125
58833,125
22258,49
41278,91
27325,50
34015,107
31155,69
15043,39
35736,79
57836,125
8384,3
40215,118
8394,18
10762,23
110,0
37985,84
2142,4
12981,28
68059,137
55231,60
30473,29
4756,22
59212,135
66350,92
26514,77
18820,61
6758,29
20927,30
33994,68
18899,113
20012,99
28766,34
23986,53
51995,49
37411,83
43704,97
6192,49
47196,104
5714,12
16558,36
12431,27
55457,123
30558,67
40805,90
63471,46
51622,114
5211,14
67824,74
12366,27
9549,21
2400,50
2545,5
62380,68
41892,93
16593,36
23040,51
64544,119
29456,44
36715,81
17671,39
61026,135
60896,135
20490,40
45124,100
29985,68
19345,133
54426,35
64604,35
53744,119
35130,78
29153,64
27102,82
54662,121
53271,118
57190,7
48079,106
29457,65
13668,30
61213,44
20727,106
61275,130
54363,120
36825,35
53108,2
28681,63
28676,98
51615,10
56300,125
2090,17
20378,59
11936,122
49603,111
14765,36
30672,76
1739,3
40162,89
42585,94
60604,135
45400,100
53635,15
53070,117
38980,1
28566,58
59517,132
24507,54
29404,125
67717,59
23214,19
51604,114
66922,146
62682,139
4753,10
35755,79
18071,45
59020,135
20809,46
51772,115
39787,88
27969,38
18707,41
24941,55
42634,94
51540,114
8798,29
37436,83
26368,50
57799,122
54592,121
2364,5
51507,114
49443,109
43705,123
12279,28
10865,27
12036,16
25657,62
64291,127
41576,92
34934,77
14677,37
35216,78
34912,73
7186,52
47680,111
24252,54
60884,135
694,0
59532,132
55814,114
23506,48
23682,4
27049,49
33608,74
67409,33
14580,32
22542,51
62086,137
54683,121
33456,84
52876,130
43404,100
41422,92
17883,33
42791,95
10603,23
52,0
23437,52
20882,30
61910,63
12380,3
34415,76
31253,69
11967,56
13392,29
54172,115
18374,50
42598,93
30039,66
28519,61
59394,133
35657,79
3366,7
25494,60
46839,116
20010,122
43320,128
66225,15
32734,72
34897,107
53757,119
55753,123
11361,20
44351,63
22061,59
9873,21
479,5
21498,47
7717,21
38636,85
46977,107
7618,16
3414,24
67527,70
5114,21
20665,45
6096,16
22065,5
47142,111
59097,131
672,18
63491,147
63386,140
48056,66
57852,128
55723,123
1205,2
57166,61
18682,3
5529,4
29927,67
23138,58
18049,119
9463,22
19140,139
30799,68
57619,132
12203,27
55894,51
9471,27
16503,38
2120,4
64176,118
61439,136
21403,57
66260,58
13691,30
17822,39
57056,112
36312,80
8458,48
1717,3
45791,101
8454,1
59209,135
8223,18
30413,67
25310,45
845,52
37596,83
10054,22
49713,110
32117,71
10913,24
2112,4
59524,132
16058,57
53110,63
65926,108
38631,8
32432,72
51909,115
45301,62
4649,8
62936,139
24927,55
44258,81
56922,126
3090,5
38104,84
49522,111
54611,17
65593,39
12235,6
50107,111
41668,92
34762,77
1705,11
67206,36
46164,50
44308,29
49025,19
51069,48
46809,107
64532,143
28553,50
12516,27
28068,49
45521,118
61651,9
9833,25
32224,84
32353,71
20568,49
1493,3
31664,59
4243,16
6375,28
46973,80
888,1
22772,3
3338,8
65314,59
4219,9
2325,3
667,0
43232,67
56566,125
1212,2
18875,49
40040,88
24322,19
19823,67
31145,15
49170,128
467,1
49981,112
13366,29
59700,132
12594,28
8555,51
6569,14
19472,43
28059,60
11211,24
42485,95
27362,12
25729,60
49826,7
50701,115
66415,125
52024,115
8107,18
33901,75
34223,76
31598,66
21595,62
50183,111
61349,136
60523,134
46606,81
61719,113
6752,15
44577,99
2099,4
11233,24
60246,133
7979,16
30693,76
62106,123
55330,1
35693,79
11809,26
23618,60
49518,111
38557,85
40240,89
15646,34
48108,66
54437,120
32495,68
14456,37
22050,49
23931,53
16566,36
45129,100
51668,29
3976,0
33586,74
39521,87
44814,119
6160,11
11981,21
46836,61
60320,130
29419,67
50089,111
44606,99
63477,141
16202,36
31835,70
52180,115
63589,74
38414,85
59630,61
9915,22
12667,22
57146,126
51420,114
46746,43
66832,148
28892,76
43593,96
52701,112
31986,74
35002,73
6629,6
10920,2
40645,90
64467,143
67563,74
8715,30
42236,93
43372,58
2878,6
31679,67
42661,95
6885,15
45403,67
55811,124
9080,20
40140,93
55842,124
6243,54
53811,119
55181,4
36496,77
34856,77
34994,77
41980,46
45680,1
68365,145
31653,60
61061,135
42301,95
34793,77
24002,30
27875,7
43662,125
68331,102
7370,16
19225,42
1312,2
39523,116
39256,68
9508,24
26208,63
22592,29
24973,25
24900,6
54942,106
46028,63
36646,81
65333,56
27693,60
56478,125
13402,29
24135,53
65534,32
35763,79
21148,46
26680,59
8109,18
47501,110
51354,0
37693,104
16037,35
28285,12
34332,76
6188,29
14340,30
66509,149
15665,34
61487,78
37256,82
17318,50
27171,48
30336,67
26367,60
18285,40
39446,87
14777,32
18172,59
5090,18
2785,30
35413,78
41183,48
67789,101
43541,144
13147,25
60648,131
20424,128
14443,32
34626,76
6847,49
28117,30
57779,128
35792,79
59866,133
67806,59
1457,30
26509,60
58885,118
57299,127
65801,62
41903,93
58076,129
34983,77
56839,121
41394,91
23103,51
49896,42
15527,34
28832,69
12084,26
12300,27
31295,115
31059,79
64,0
55919,124
9096,20
11008,24
6425,14
25724,60
14724,32
42193,93
37404,83
67635,43
65443,60
37866,84
67559,150
51028,113
23272,13
37205,82
41142,91
46238,104
23179,26
55416,123
26456,59
55526,123
26320,60
18970,43
48081,50
14545,37
5766,52
15371,34
40920,90
10617,55
62721,139
65546,148
25040,55
42251,88
68124,124
35328,69
31575,69
7004,56
34331,76
37777,68
61799,117
1110,30
26101,36
4171,18
38513,85
63461,141
20853,54
19045,39
34943,77
24418,28
57815,128
68188,149
7996,22
6437,14
50073,111
15650,5
61904,66
55269,55
51966,115
6480,8
58906,48
65365,130
58455,48
35910,79
55913,124
49734,105
64589,59
51126,113
49732,110
4583,10
3499,48
20580,45
38520,85
49516,105
67189,80
60651,28
66344,106
67724,44
791,1
48294,107
28782,55
42915,95
12637,28
15788,58
54652,116
36894,81
56555,125
34354,76
741,20
36581,81
32796,72
32275,71
9016,20
33763,75
14483,56
19830,44
13671,1
43092,93
20655,45
13287,29
15508,58
59197,135
19004,100
60115,9
23658,48
48953,49
9867,0
45305,100
51254,113
21197,15
30407,67
59818,132
57232,115
33239,73
18333,37
33182,25
45317,100
9203,20
29534,65
59906,125
61840,64
12158,27
66003,146
51701,114
23202,49
44994,121
300,2
43957,97
68317,18
35003,119
20944,62
58088,17
12626,26
5169,0
31448,72
39989,88
20981,7
61018,131
20641,130
6625,48
652,19
38054,84
52653,112
66777,96
15320,34
31106,8
697,0
61559,136
16972,37
35272,87
51550,61
55153,123
17093,60
8180,18
14725,32
30180,67
31929,2
51496,8
60316,56
10152,22
15230,115
389,0
2507,6
66478,92
27809,51
66516,75
29715,123
3144,27
47050,39
28972,106
65,0
6733,14
38569,85
49606,105
21507,47
66331,119
67841,151
16782,37
48458,48
25545,59
20682,45
45461,101
39747,88
35152,54
37234,64
40458,89
40974,91
47486,36
10624,23
66669,137
23654,52
29248,67
32223,122
40444,89
2298,51
7538,25
46899,107
19216,42
53400,135
57606,128
13627,30
31265,69
32610,72
21674,48
10269,22
54915,50
6703,14
38958,78
43782,97
19334,15
19799,113
20042,61
65201,135
34857,77
11993,29
60167,48
21599,13
61359,60
17088,37
31716,65
15081,58
66202,48
42413,93
2722,21
12900,30
19202,58
8717,11
2213,4
14851,37
58051,7
67263,145
7166,10
55666,123
61849,125
64394,139
45917,43
64256,142
4855,11
16206,36
65677,145
4669,10
35625,80
45834,95
39005,86
32585,114
51640,3
37901,84
60244,133
21929,50
26168,58
29520,63
46933,105
35214,78
73,0
700,23
14484,37
53544,48
10846,24
32220,84
56799,113
34611,76
67708,58
11007,24
60928,135
59370,131
13963,2
12702,28
45163,96
52605,13
2682,5
42472,93
17908,106
48119,66
14823,37
8206,54
18889,41
50066,111
26377,51
30213,67
50997,113
8604,19
34413,76
37990,84
43555,133
52001,115
61200,142
24591,17
42126,93
2564,17
10035,21
39104,86
6298,54
5126,19
35205,51
57863,133
9257,25
1568,3
54257,125
28980,76
60328,130
41844,92
23761,12
23446,52
63950,138
59113,130
54320,123
36180,85
12986,26
26762,11
5390,11
59606,132
39441,87
40783,101
67088,125
24424,54
45788,101
8541,18
12821,28
63986,142
55103,59
21769,48
6471,14
19578,43
54976,114
21114,46
9541,21
63450,141
47603,105
7620,16
3742,8
34996,77
37082,82
48270,114
21410,54
60164,52
36778,81
58124,63
29326,65
40121,89
53993,127
61540,55
53032,117
32754,72
19972,59
52098,115
21877,51
63120,140
26884,13
39533,87
67728,46
55936,124
20303,45
64864,103
36752,81
56884,10
68311,36
15789,48
13851,1
17154,38
15556,34
14766,37
61575,52
1865,4
68192,58
29724,119
53994,119
20751,46
51402,114
41846,92
53085,117
10002,30
22118,0
34336,76
21884,22
44389,98
38011,84
15918,35
67856,141
38342,85
67314,146
29110,124
37572,83
20678,37
36214,80
4811,51
6010,50
53966,31
51498,124
20403,37
14910,33
17797,39
24971,6
48999,114
57192,126
26414,59
38462,85
662,5
23363,58
25220,56
1336,53
60565,129
11559,16
7278,16
22136,51
8660,19
10023,22
49827,130
32633,12
49071,82
14966,33
22030,17
29690,74
11127,24
33828,75
43564,66
10787,18
45257,100
28831,114
37879,84
15348,34
32677,72
57060,51
8316,18
67989,61
34095,75
6011,21
10353,20
34196,75
66610,62
27652,114
20229,44
25557,57
11115,24
1849,29
53010,14
53660,55
64975,124
20858,116
2617,5
12254,16
51296,118
3354,54
40146,81
52187,123
34555,76
63042,140
32712,72
47300,112
41866,116
18401,43
1643,29
18078,40
19213,42
21816,10
59979,50
51271,3
53764,119
9858,21
526,6
38240,84
22266,12
67801,57
46435,121
15367,34
22019,60
6600,26
17833,39
13057,25
16157,35
57511,27
59764,132
67168,57
40197,92
10554,23
67514,150
50596,55
60202,17
36963,56
7252,16
45355,100
63342,140
66584,64
31099,77
36229,68
13770,30
14895,33
18569,63
4889,10
58237,129
16670,37
27198,56
67667,144
10390,6
4597,53
14129,31
33583,106
60855,135
64109,73
64325,47
13814,30
66612,38
16766,53
21120,41
3042,6
5977,13
67473,58
10523,23
44295,135
36357,80
19131,12
5110,11
24759,28
42995,95
64506,81
47752,106
57373,127
42089,93
11592,25
14321,31
22647,29
2294,5
46976,104
17825,39
18756,55
39641,88
2651,19
25270,98
23045,19
68322,40
6823,25
37767,84
43331,105
44335,114
65864,59
33747,74
5435,12
44029,2
4479,9
57653,132
20841,46
10141,22
7997,3
54450,124
15467,34
24460,53
3926,8
48691,108
23463,52
28929,122
65050,112
28451,59
61646,136
22852,25
14330,31
46657,24
62635,139
21397,115
51011,113
60684,135
62823,62
40431,89
21709,48
24748,53
28378,63
22793,11
65669,130
61635,136
1769,21
66304,102
7793,17
66271,131
60290,133
47553,105
23237,51
34980,77
35238,72
45575,101
14659,32
10383,48
41038,91
6421,2
43682,103
49901,113
53843,127
37805,84
65566,122
9381,2
61385,50
67636,59
695,7
57808,132
40028,95
44960,121
54522,122
20472,45
27055,50
10253,22
12557,27
27819,13
28961,51
27880,59
53658,115
52189,115
40947,90
2232,4
48902,82
1085,4
2870,6
34619,76
3184,9
28744,63
62124,69
66988,61
24526,54
27897,60
29389,124
25867,34
54771,124
17430,125
38824,86
45418,100
38870,70
33886,75
5769,52
37497,83
5459,27
3844,11
7883,17
60245,133
24142,2
19569,53
66816,78
28091,54
1351,3
22218,61
27141,48
39977,88
399,0
4780,50
9994,25
712,0
15135,35
33677,74
43208,74
10419,23
59945,1
2659,5
32906,73
9312,20
53542,118
34036,75
65882,15
14742,32
1729,3
22290,51
26929,13
26540,53
23768,53
55503,123
16749,37
48729,108
28735,60
28581,55
62687,139
47587,125
18829,41
57743,128
38700,78
35575,87
37199,66
18562,59
26346,72
31226,69
30103,66
19523,56
51652,114
52051,115
27428,9
8051,51
36883,106
38455,85
7349,21
4471,51
34227,76
21458,59
56352,123
17916,39
13580,30
66341,58
46810,97
57921,128
29644,70
9087,20
29368,57
17295,36
48998,58
67403,63
16929,45
24300,54
4689,8
33771,75
27051,57
17141,38
34663,77
53679,119
61042,135
61553,136
41149,91
6485,8
3048,6
42798,95
52400,22
57101,117
3995,8
67486,43
34244,76
50197,111
11729,30
41894,93
45960,99
67491,151
27741,61
19822,44
13153,21
23817,29
59388,131
27386,57
11798,75
1982,4
40867,90
14040,31
65312,135
57596,126
142,0
46875,129
27656,62
48255,83
62545,120
48774,132
38325,85
45999,71
64276,49
33808,75
48494,116
30921,68
52897,117
6207,11
44795,119
17216,26
61866,65
41064,91
42682,93
66150,147
16030,35
18119,133
26970,51
52141,115
4979,11
65381,43
1091,2
5561,10
26256,56
43877,1
7748,17
19993,41
35467,49
35293,78
28414,98
54866,17
60302,131
28146,50
13932,25
60953,135
916,2
59641,132
51980,115
2476,5
24711,53
50503,119
38073,84
56440,51
67849,117
47320,102
7080,53
35942,79
39238,87
60149,56
38776,111
66502,145
62736,14
26618,86
28412,63
37608,83
28986,67
24253,50
28377,57
53216,115
39248,87
31612,122
62584,13
41106,91
39724,88
10197,22
40389,89
15322,123
62618,127
6032,52
23273,51
51814,115
139,29
55644,113
62039,100
41436,92
28910,76
42962,95
13676,30
64424,69
3498,51
19858,100
34680,81
34340,76
44550,99
23348,3
3152,7
56127,7
60261,133
67031,36
1075,5
60395,43
56401,116
58392,129
67081,125
1213,2
23851,53
7957,17
54647,125
30990,76
10067,6
26217,50
22717,50
46430,128
51903,115
65296,103
24379,54
12998,28
4139,9
39690,93
26681,62
43549,102
225,0
47730,122
65997,144
4517,10
11238,24
33831,75
8369,53
10399,23
21291,47
42952,95
41607,92
18821,55
62463,135
20148,43
44808,69
24518,11
38061,84
47963,48
35627,79
37727,19
39171,71
53045,117
46702,103
59512,132
12534,27
45264,103
30139,66
44695,77
61835,1
7907,17
36083,63
53504,53
21517,47
63095,140
66444,53
3168,7
6747,14
54206,122
8485,51
34795,77
11281,6
4595,14
972,2
21724,14
47001,79
14445,32
29753,114
54848,121
37763,48
26066,50
25652,51
2505,5
67867,38
63626,45
9056,20
40045,42
50429,21
44011,36
41519,63
23936,22
48915,108
52660,59
17906,39
7113,31
6117,53
13250,59
57740,60
34829,77
12129,26
53113,119
34688,129
54767,1
34476,76
49489,109
63051,140
63774,45
27473,60
1211,19
20666,45
42708,95
64703,47
53834,119
9700,21
21562,47
24675,52
35080,77
34543,76
44805,130
24775,55
25635,10
1490,21
29896,66
65791,36
20695,32
57806,128
44321,98
3855,10
4542,10
61312,117
53463,54
35384,78
18025,40
43862,34
15964,35
45024,100
45322,100
705,19
33938,10
17068,37
324,28
2128,2
48197,107
44388,82
5777,12
24916,30
53582,113
44815,107
1327,0
122,53
47937,82
12583,27
44576,116
14825,37
5852,12
18721,63
62075,65
38437,85
4415,16
30809,68
44513,34
1716,3
46658,119
44671,75
55431,123
53942,119
33802,75
10803,20
975,26
13431,20
58015,41
18304,40
39952,88
8383,24
43827,97
33109,73
50943,54
20023,44
23631,62
10146,19
26293,3
13144,25
40550,90
61164,135
58760,55
48779,108
67354,61
48284,107
47777,64
63044,5
48945,100
56197,124
27927,57
25275,56
37838,84
58887,130
19974,18
4262,27
61870,44
36042,80
1763,3
64637,47
60318,135
42583,70
52100,115
19038,42
5354,11
15296,33
33201,75
29712,67
1984,4
15900,35
27597,61
43838,106
45665,101
20986,13
33882,75
32791,69
67766,122
32102,71
18999,74
16368,36
30254,67
26734,12
46865,112
38132,84
51598,114
21412,10
66181,38
9778,16
60381,28
30936,68
59057,51
19287,42
8559,19
19742,43
18924,42
60910,60
7076,10
67445,19
26849,52
17435,56
54393,120
54717,105
48995,65
64731,143
66907,35
3928,6
58291,49
62458,15
68023,105
42646,46
42839,95
3590,11
26851,10
34783,77
60098,133
25174,55
41373,91
9513,21
54977,114
60433,4
62314,15
64510,143
45578,60
24075,53
67258,107
64819,61
65412,146
64094,57
61521,62
61572,136
54836,125
66045,18
41173,91
57002,127
17525,21
1962,4
3586,6
58014,134
37997,84
38444,85
11879,136
49672,111
17845,122
10890,24
35137,72
54614,121
68130,75
58693,130
65580,148
20893,117
51282,118
16936,32
1659,3
63651,141
16222,36
37822,84
49942,34
25561,130
1113,2
64614,113
6265,13
29592,64
54677,1
60345,135
42571,95
4693,17
10058,19
63250,140
67657,91
53220,123
48232,62
21533,115
38492,85
55144,53
6034,31
31570,1
27082,56
60730,130
25423,58
27702,60
37409,83
9801,21
68353,61
15247,33
47394,105
32375,71
22247,49
38840,119
30069,74
11540,25
17485,39
64253,102
14950,41
47702,74
26390,111
12800,28
3346,117
52901,125
1944,4
23673,52
63927,139
7865,53
38371,85
2368,5
53895,127
39961,88
26214,17
29173,118
22143,54
8435,20
14993,11
56459,125
38600,85
48686,108
35685,79
61265,136
67366,134
34154,75
62547,10
37206,56
62652,46
7545,25
46838,120
18891,41
53538,118
4332,52
2180,17
4898,5
68138,129
1816,4
53801,119
46142,70
15360,64
13597,30
34006,75
11104,6
26157,3
62890,51
29579,122
37960,84
12581,27
27414,49
20251,132
19176,3
36358,80
59372,131
14860,124
1660,10
51633,4
51273,23
42116,93
41807,92
21951,48
49819,126
60626,111
54857,1
21572,2
51007,9
50276,97
6235,50
51924,115
67154,134
42946,95
29485,65
20281,133
39944,88
42753,95
38368,85
11337,25
39233,87
59358,131
31826,99
39404,17
61814,76
63256,15
30243,67
5974,9
28726,45
17127,38
32963,73
33357,66
36133,80
30596,67
25058,55
44640,21
58633,130
4869,10
2310,5
19384,61
4799,10
34932,77
1692,3
8473,28
1638,3
46386,105
53437,11
4839,10
27586,57
31416,69
21232,61
29475,71
30700,76
59227,131
31237,12
33972,75
26009,61
55058,122
51576,114
53199,115
21910,28
47943,122
19555,54
15817,35
28112,52
14204,31
45364,100
20441,45
61514,136
47375,105
8597,19
36573,80
5278,20
41274,91
12494,26
22069,49
19041,13
9856,21
6524,14
62109,138
2886,6
21399,47
11463,25
32248,70
23042,29
10906,24
14399,31
42275,93
17813,39
33528,74
43943,101
11845,26
7312,29
53969,127
14033,31
60740,103
27684,58
50357,124
456,1
30503,97
44118,35
8974,19
59495,132
61735,112
17544,133
62186,138
56801,112
51621,114
2839,26
5878,31
6121,13
11146,12
15229,122
26679,59
44922,77
55745,123
9201,20
10974,24
42302,138
31724,104
55728,123
12863,28
39914,88
63130,15
57216,56
42264,63
37236,100
26034,31
63140,140
6201,10
3461,16
60460,130
19274,34
24214,29
51203,119
29832,66
48910,100
48084,106
18918,42
43000,95
24524,53
4549,26
31224,69
516,17
31712,107
57136,130
2382,5
42503,93
13546,30
35996,72
50835,123
16741,15
12166,27
40448,98
40561,123
16376,36
6928,53
65915,38
50805,54
32508,119
55265,40
14720,35
38972,86
14513,32
42342,94
64917,43
67319,102
59169,131
50783,112
40503,90
24248,5
3182,0
25716,37
37925,84
29280,67
25533,61
28276,52
6053,2
27913,103
43223,69
16484,65
55613,123
2634,5
65220,104
53351,113
59956,133
43443,122
23881,25
39536,87
60707,135
11588,3
42029,93
57888,129
18911,42
10329,22
35742,103
50617,118
58061,121
39013,86
64159,136
32641,80
32067,74
30451,65
19400,37
16319,9
6217,15
55019,122
9968,16
66895,62
17043,37
17051,37
9186,20
31591,119
29117,76
39234,87
447,0
52979,53
53247,3
66655,138
6071,6
19606,43
62668,143
35891,144
44168,98
11048,24
7520,21
57234,123
56071,124
33656,74
60107,133
42888,95
30803,68
13651,16
24663,20
63020,140
21340,47
50509,114
38611,85
33380,74
41571,92
47723,107
43721,116
37658,83
58593,32
55821,124
48966,100
27159,125
18819,39
27257,60
62643,115
27222,142
53185,118
1167,2
19011,122
23855,29
40337,92
27422,118
46614,116
52272,116
36869,77
42210,88
5915,50
11750,19
20970,36
45536,101
749,5
54378,126
32921,73
28142,63
11235,27
18042,45
19589,39
26381,12
20,0
6751,15
60011,133
67876,135
8363,18
17873,39
12217,16
66155,57
57215,82
39618,88
62436,84
63819,141
2847,19
2503,5
33505,74
13866,30
52427,61
26228,22
17007,32
4083,9
20951,46
36178,80
57004,126
11388,20
57523,54
60221,120
52466,121
2941,6
64358,139
42574,95
13334,16
51997,115
60079,133
36224,62
24672,6
52896,122
22998,20
56794,114
4849,19
66033,71
62828,143
28227,105
15597,34
9273,20
4066,51
4079,4
635,53
67104,127
25973,59
17048,56
28302,59
49150,19
47251,122
10252,3
34416,76
53728,119
51816,115
2390,19
37493,3
27331,53
1049,28
56993,115
40711,90
2504,5
29939,109
6872,16
64656,110
51077,11
27357,48
42519,95
12230,27
52846,62
11745,26
22713,50
5337,11
53099,117
54367,120
57846,63
7724,17
53528,61
24097,53
12545,27
38544,85
5850,2
63839,37
7105,4
5964,8
42516,93
42910,95
550,2
34827,77
52204,116
54765,9
44071,97
59652,132
56481,125
34987,77
42701,93
11952,26
59128,131
67815,81
5065,11
48710,16
60183,120
32480,72
4794,6
26932,22
19859,122
33973,75
3328,9
22433,0
15086,33
34667,77
20124,44
49871,46
16692,37
42596,94
38910,73
26493,52
6291,10
68268,95
17697,39
59391,131
19076,42
43863,35
40907,91
63836,141
39424,87
10518,48
2787,6
15824,57
56795,127
66093,146
26360,60
33716,74
54543,114
40812,90
22,16
56346,125
43733,9
13692,30
1393,3
15328,34
61490,136
30627,68
6084,13
53905,127
15127,124
45901,145
9120,4
51592,114
3140,6
61394,136
36568,81
36342,80
9711,21
7159,15
41374,91
60995,61
35676,72
11043,24
48991,60
58970,115
62729,139
11645,25
28283,18
56305,31
40584,131
48558,87
45447,100
20600,40
10896,24
14173,31
23979,2
19409,39
34900,77
61414,136
744,1
2277,5
47575,80
57771,128
45806,101
56299,125
35319,78
29584,116
18808,41
59724,132
17953,109
49260,128
41952,18
17665,35
32670,72
57064,115
25954,62
15357,34
24739,54
32310,84
17064,37
16730,37
64570,143
6699,21
24562,55
912,0
51160,118
12027,2
18496,41
55494,123
64071,142
60443,135
25042,20
58347,129
41535,92
67897,45
53868,127
31636,114
42276,93
52218,116
36766,116
51541,8
27641,9
38238,84
69,0
9570,3
28886,72
18795,120
25012,54
36768,125
61664,118
52509,116
43586,63
4057,9
47340,105
12037,25
13399,29
20126,44
40497,89
20491,45
36587,81
46610,128
50514,53
33488,96
39552,87
44967,121
30664,76
54161,120
33383,64
12855,30
27455,132
36975,100
9619,21
35861,79
64538,143
31350,77
10122,22
13162,19
3463,21
14057,18
18052,45
16663,32
12040,26
50960,22
17020,37
65887,59
50081,111
32121,71
42780,95
14814,37
68295,56
51675,114
30610,68
21115,57
46669,116
4301,5
32198,71
20255,50
21078,66
62143,62
56730,123
5077,53
3064,53
8602,19
62604,139
50889,63
21173,33
54853,121
32668,72
14700,11
46910,111
59543,132
14263,31
25219,59
59343,131
3664,11
3502,7
32511,123
10155,30
59482,133
62223,138
52022,4
37788,83
28315,31
64890,47
64445,139
34895,77
33387,74
37192,64
62774,143
33918,75
36244,85
19844,44
15735,34
13277,10
16771,37
43373,50
7141,26
31784,71
30224,51
54119,126
12390,27
4361,26
3909,5
2475,5
48473,85
44704,80
28176,3
36644,97
22398,8
20591,45
52711,52
11752,28
68068,87
